order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full
FMR327522602,25-03-2025,789522,25891103,402,27-03-2025,29-03-2025,402,1,0,0
FMR326622601,25-03-2025,789622,25891103,470,26-03-2025,26-03-2025,470,1,1,1
FMR327622601,25-03-2025,789622,25891103,336,27-03-2025,27-03-2025,336,1,1,1
FMR327122303,25-03-2025,789122,25891103,436,27-03-2025,28-03-2025,436,1,0,0
FMR326301103,25-03-2025,789301,25891103,481,26-03-2025,27-03-2025,481,1,0,0
FMR327902103,25-03-2025,789902,25891103,320,27-03-2025,26-03-2025,288,0,1,0
FMR327103202,25-03-2025,789103,25891103,455,27-03-2025,26-03-2025,455,1,1,1
FMR328721103,25-03-2025,789721,25891103,344,28-03-2025,30-03-2025,344,1,0,0
FMR328321302,25-03-2025,789321,25891103,489,28-03-2025,28-03-2025,465,0,1,0
FMR326221603,25-03-2025,789221,25891601,64,26-03-2025,26-03-2025,64,1,1,1
FMR328703601,25-03-2025,789703,25891601,88,28-03-2025,27-03-2025,88,1,1,1
FMR328522601,25-03-2025,789522,25891601,103,28-03-2025,28-03-2025,103,1,1,1
FMR326601601,25-03-2025,789601,25891601,109,26-03-2025,26-03-2025,109,1,1,1
FMR328601601,25-03-2025,789601,25891601,129,28-03-2025,29-03-2025,129,1,0,0
FMR328202601,25-03-2025,789202,25891601,190,28-03-2025,27-03-2025,180,0,1,0
FMR326622601,25-03-2025,789622,25891601,72,26-03-2025,26-03-2025,72,1,1,1
FMR327622601,25-03-2025,789622,25891601,72,27-03-2025,27-03-2025,65,0,1,0
FMR327303601,25-03-2025,789303,25891601,77,27-03-2025,27-03-2025,69,0,1,0
FMR328303601,25-03-2025,789303,25891601,53,28-03-2025,29-03-2025,53,1,0,0
FMR328121601,25-03-2025,789121,25891601,54,28-03-2025,28-03-2025,49,0,1,0
FMR328422601,25-03-2025,789422,25891601,131,28-03-2025,28-03-2025,131,1,1,1
FMR326503601,25-03-2025,789503,25891601,97,26-03-2025,27-03-2025,97,1,0,0
FMR327122601,25-03-2025,789122,25891601,97,27-03-2025,30-03-2025,97,1,0,0
FMR327903601,25-03-2025,789903,25891601,62,27-03-2025,27-03-2025,62,1,1,1
FMR327621601,25-03-2025,789621,25891601,85,27-03-2025,29-03-2025,85,1,0,0
FMR326220402,25-03-2025,789220,25891402,236,26-03-2025,26-03-2025,189,0,1,0
FMR328501502,25-03-2025,789501,25891402,226,28-03-2025,28-03-2025,226,1,1,1
FMR327320402,25-03-2025,789320,25891402,406,27-03-2025,27-03-2025,406,1,1,1
FMR327301402,25-03-2025,789301,25891402,388,27-03-2025,27-03-2025,388,1,1,1
FMR328301403,25-03-2025,789301,25891402,317,28-03-2025,28-03-2025,254,0,1,0
FMR326721503,25-03-2025,789721,25891402,224,26-03-2025,26-03-2025,224,1,1,1
FMR327721402,25-03-2025,789721,25891402,215,27-03-2025,30-03-2025,215,1,0,0
FMR327601402,25-03-2025,789601,25891402,227,27-03-2025,28-03-2025,182,0,0,0
FMR326902503,25-03-2025,789902,25891402,218,26-03-2025,26-03-2025,218,1,1,1
FMR326201603,25-03-2025,789201,25891402,220,26-03-2025,26-03-2025,220,1,1,1
FMR328101503,25-03-2025,789101,25891402,334,28-03-2025,28-03-2025,301,0,1,0
FMR327621502,25-03-2025,789621,25891402,409,27-03-2025,27-03-2025,409,1,1,1
FMR328221603,25-03-2025,789221,25891402,337,28-03-2025,28-03-2025,337,1,1,1
FMR328702501,25-03-2025,789702,25891402,291,28-03-2025,28-03-2025,276,0,1,0
FMR328102402,25-03-2025,789102,25891402,314,28-03-2025,29-03-2025,314,1,0,0
FMR327603503,25-03-2025,789603,25891201,240,27-03-2025,27-03-2025,216,0,1,0
FMR326121201,25-03-2025,789121,25891201,124,26-03-2025,28-03-2025,124,1,0,0
FMR327121201,25-03-2025,789121,25891201,246,27-03-2025,28-03-2025,234,0,0,0
FMR328122503,25-03-2025,789122,25891201,305,28-03-2025,29-03-2025,290,0,0,0
FMR328301201,25-03-2025,789301,25891201,193,28-03-2025,29-03-2025,193,1,0,0
FMR328521201,25-03-2025,789521,25891201,309,28-03-2025,28-03-2025,309,1,1,1
FMR328320503,25-03-2025,789320,25891201,153,28-03-2025,28-03-2025,153,1,1,1
FMR327402303,25-03-2025,789402,25891201,366,27-03-2025,27-03-2025,366,1,1,1
FMR328402201,25-03-2025,789402,25891201,473,28-03-2025,28-03-2025,473,1,1,1
FMR328321302,25-03-2025,789321,25891201,267,28-03-2025,28-03-2025,267,1,1,1
FMR327421201,25-03-2025,789421,25891201,352,27-03-2025,29-03-2025,334,0,0,0
FMR327721303,25-03-2025,789721,25891201,197,27-03-2025,27-03-2025,197,1,1,1
FMR328721201,25-03-2025,789721,25891201,371,28-03-2025,28-03-2025,334,0,1,0
FMR326403303,25-03-2025,789403,25891201,166,26-03-2025,26-03-2025,166,1,1,1
FMR326221201,25-03-2025,789221,25891201,115,26-03-2025,27-03-2025,115,1,0,0
FMR328720201,25-03-2025,789720,25891201,421,28-03-2025,28-03-2025,421,1,1,1
FMR326203201,25-03-2025,789203,25891201,403,26-03-2025,27-03-2025,403,1,0,0
FMR328101503,25-03-2025,789101,25891201,289,28-03-2025,28-03-2025,289,1,1,1
FMR326520503,25-03-2025,789520,25891501,193,26-03-2025,28-03-2025,183,0,0,0
FMR327503501,25-03-2025,789503,25891501,196,27-03-2025,27-03-2025,196,1,1,1
FMR326702501,25-03-2025,789702,25891501,134,26-03-2025,26-03-2025,134,1,1,1
FMR328702501,25-03-2025,789702,25891501,129,28-03-2025,28-03-2025,116,0,1,0
FMR328601502,25-03-2025,789601,25891501,190,28-03-2025,28-03-2025,190,1,1,1
FMR328522501,25-03-2025,789522,25891501,220,28-03-2025,31-03-2025,198,0,0,0
FMR328403501,25-03-2025,789403,25891501,231,28-03-2025,30-03-2025,231,1,0,0
FMR326903501,25-03-2025,789903,25891501,181,26-03-2025,26-03-2025,163,0,1,0
FMR327303501,25-03-2025,789303,25891501,212,27-03-2025,29-03-2025,212,1,0,0
FMR326521501,25-03-2025,789521,25891501,145,26-03-2025,27-03-2025,145,1,0,0
FMR327402501,25-03-2025,789402,25891501,225,27-03-2025,26-03-2025,203,0,1,0
FMR327220503,25-03-2025,789220,25891501,172,27-03-2025,27-03-2025,172,1,1,1
FMR326202501,25-03-2025,789202,25891501,185,26-03-2025,25-03-2025,185,1,1,1
FMR327202503,25-03-2025,789202,25891501,176,27-03-2025,27-03-2025,158,0,1,0
FMR328202503,25-03-2025,789202,25891501,140,28-03-2025,28-03-2025,140,1,1,1
FMR326622501,25-03-2025,789622,25891501,126,26-03-2025,27-03-2025,126,1,0,0
FMR326301501,25-03-2025,789301,25891501,116,26-03-2025,26-03-2025,104,0,1,0
FMR327401602,25-03-2025,789401,25891602,112,27-03-2025,26-03-2025,90,0,1,0
FMR328401602,25-03-2025,789401,25891602,144,28-03-2025,28-03-2025,144,1,1,1
FMR328521602,25-03-2025,789521,25891602,173,28-03-2025,30-03-2025,164,0,0,0
FMR327321602,25-03-2025,789321,25891602,55,27-03-2025,27-03-2025,55,1,1,1
FMR327203602,25-03-2025,789203,25891602,59,27-03-2025,27-03-2025,59,1,1,1
FMR328203603,25-03-2025,789203,25891602,162,28-03-2025,28-03-2025,162,1,1,1
FMR326221603,25-03-2025,789221,25891602,57,26-03-2025,26-03-2025,57,1,1,1
FMR328221603,25-03-2025,789221,25891602,101,28-03-2025,28-03-2025,101,1,1,1
FMR327601602,25-03-2025,789601,25891602,131,27-03-2025,27-03-2025,131,1,1,1
FMR327522602,25-03-2025,789522,25891602,98,27-03-2025,29-03-2025,98,1,0,0
FMR328622602,25-03-2025,789622,25891602,163,28-03-2025,28-03-2025,163,1,1,1
FMR328501602,25-03-2025,789501,25891602,125,28-03-2025,27-03-2025,125,1,1,1
FMR326421602,25-03-2025,789421,25891602,199,26-03-2025,25-03-2025,199,1,1,1
FMR328403602,25-03-2025,789403,25891602,71,28-03-2025,28-03-2025,71,1,1,1
FMR327220503,25-03-2025,789220,25891101,364,27-03-2025,27-03-2025,346,0,1,0
FMR327422603,25-03-2025,789422,25891203,278,27-03-2025,28-03-2025,264,0,0,0
FMR328101503,25-03-2025,789101,25891101,316,28-03-2025,28-03-2025,316,1,1,1
FMR327321602,25-03-2025,789321,25891101,358,27-03-2025,27-03-2025,358,1,1,1
FMR326203101,25-03-2025,789203,25891101,454,26-03-2025,28-03-2025,454,1,0,0
FMR328902401,25-03-2025,789902,25891101,477,28-03-2025,28-03-2025,382,0,1,0
FMR327903601,25-03-2025,789903,25891101,474,27-03-2025,27-03-2025,427,0,1,0
FMR326103101,25-03-2025,789103,25891101,366,26-03-2025,26-03-2025,293,0,1,0
FMR328103101,25-03-2025,789103,25891101,444,28-03-2025,27-03-2025,422,0,1,0
FMR326122101,25-03-2025,789122,25891101,483,26-03-2025,25-03-2025,483,1,1,1
FMR327122303,25-03-2025,789122,25891101,398,27-03-2025,28-03-2025,358,0,0,0
FMR326621503,25-03-2025,789621,25891101,417,26-03-2025,26-03-2025,417,1,1,1
FMR328621101,25-03-2025,789621,25891101,470,28-03-2025,28-03-2025,470,1,1,1
FMR326301501,25-03-2025,789301,25891101,378,26-03-2025,26-03-2025,378,1,1,1
FMR327301402,25-03-2025,789301,25891101,353,27-03-2025,27-03-2025,353,1,1,1
FMR327520103,25-03-2025,789520,25891101,423,27-03-2025,27-03-2025,423,1,1,1
FMR327402303,25-03-2025,789402,25891101,487,27-03-2025,27-03-2025,487,1,1,1
FMR327902401,25-03-2025,789902,25891401,485,27-03-2025,27-03-2025,485,1,1,1
FMR328902401,25-03-2025,789902,25891401,272,28-03-2025,28-03-2025,272,1,1,1
FMR327621502,25-03-2025,789621,25891401,256,27-03-2025,27-03-2025,243,0,1,0
FMR326622601,25-03-2025,789622,25891401,462,26-03-2025,26-03-2025,416,0,1,0
FMR327622601,25-03-2025,789622,25891401,457,27-03-2025,27-03-2025,457,1,1,1
FMR328622602,25-03-2025,789622,25891401,454,28-03-2025,28-03-2025,454,1,1,1
FMR328501602,25-03-2025,789501,25891401,374,28-03-2025,27-03-2025,374,1,1,1
FMR326102503,25-03-2025,789102,25891401,314,26-03-2025,26-03-2025,314,1,1,1
FMR327503401,25-03-2025,789503,25891401,409,27-03-2025,26-03-2025,409,1,1,1
FMR328503401,25-03-2025,789503,25891401,376,28-03-2025,27-03-2025,376,1,1,1
FMR327202503,25-03-2025,789202,25891401,214,27-03-2025,27-03-2025,193,0,1,0
FMR328520401,25-03-2025,789520,25891401,218,28-03-2025,31-03-2025,218,1,0,0
FMR327203602,25-03-2025,789203,25891401,375,27-03-2025,27-03-2025,375,1,1,1
FMR327703401,25-03-2025,789703,25891401,472,27-03-2025,27-03-2025,472,1,1,1
FMR326301501,25-03-2025,789301,25891401,288,26-03-2025,26-03-2025,259,0,1,0
FMR328301403,25-03-2025,789301,25891401,284,28-03-2025,28-03-2025,284,1,1,1
FMR328303401,25-03-2025,789303,25891401,368,28-03-2025,28-03-2025,368,1,1,1
FMR327401401,25-03-2025,789401,25891401,300,27-03-2025,27-03-2025,300,1,1,1
FMR328401401,25-03-2025,789401,25891401,379,28-03-2025,27-03-2025,360,0,1,0
FMR328103401,25-03-2025,789103,25891401,247,28-03-2025,28-03-2025,247,1,1,1
FMR326420401,25-03-2025,789420,25891401,372,26-03-2025,27-03-2025,372,1,0,0
FMR328101503,25-03-2025,789101,25891401,227,28-03-2025,28-03-2025,227,1,1,1
FMR326520603,25-03-2025,789520,25891603,60,26-03-2025,29-03-2025,48,0,0,0
FMR326221603,25-03-2025,789221,25891603,79,26-03-2025,26-03-2025,79,1,1,1
FMR327221603,25-03-2025,789221,25891603,190,27-03-2025,27-03-2025,190,1,1,1
FMR328221603,25-03-2025,789221,25891603,167,28-03-2025,28-03-2025,167,1,1,1
FMR326403603,25-03-2025,789403,25891603,165,26-03-2025,28-03-2025,157,0,0,0
FMR328420603,25-03-2025,789420,25891603,157,28-03-2025,29-03-2025,149,0,0,0
FMR327422603,25-03-2025,789422,25891603,160,27-03-2025,28-03-2025,152,0,0,0
FMR328421603,25-03-2025,789421,25891603,113,28-03-2025,31-03-2025,102,0,0,0
FMR327301603,25-03-2025,789301,25891603,142,27-03-2025,28-03-2025,142,1,0,0
FMR328203603,25-03-2025,789203,25891603,181,28-03-2025,28-03-2025,181,1,1,1
FMR326601603,25-03-2025,789601,25891603,85,26-03-2025,28-03-2025,85,1,0,0
FMR327202603,25-03-2025,789202,25891603,55,27-03-2025,30-03-2025,55,1,0,0
FMR326201603,25-03-2025,789201,25891603,78,26-03-2025,26-03-2025,74,0,1,0
FMR326122603,25-03-2025,789122,25891603,161,26-03-2025,28-03-2025,129,0,0,0
FMR327102202,25-03-2025,789102,25891202,369,27-03-2025,28-03-2025,332,0,0,0
FMR328102502,25-03-2025,789102,25891202,257,28-03-2025,28-03-2025,244,0,1,0
FMR327501203,25-03-2025,789501,25891202,414,27-03-2025,27-03-2025,393,0,1,0
FMR327402303,25-03-2025,789402,25891202,201,27-03-2025,27-03-2025,201,1,1,1
FMR326902202,25-03-2025,789902,25891202,422,26-03-2025,25-03-2025,401,0,1,0
FMR326320302,25-03-2025,789320,25891202,299,26-03-2025,26-03-2025,299,1,1,1
FMR327420202,25-03-2025,789420,25891202,222,27-03-2025,29-03-2025,222,1,0,0
FMR327903202,25-03-2025,789903,25891202,434,27-03-2025,28-03-2025,412,0,0,0
FMR328903302,25-03-2025,789903,25891202,198,28-03-2025,28-03-2025,178,0,1,0
FMR326403303,25-03-2025,789403,25891202,412,26-03-2025,26-03-2025,412,1,1,1
FMR327103202,25-03-2025,789103,25891202,326,27-03-2025,26-03-2025,293,0,1,0
FMR328303401,25-03-2025,789303,25891202,442,28-03-2025,28-03-2025,442,1,1,1
FMR328220202,25-03-2025,789220,25891202,397,28-03-2025,28-03-2025,397,1,1,1
FMR326201603,25-03-2025,789201,25891202,336,26-03-2025,26-03-2025,302,0,1,0
FMR328201202,25-03-2025,789201,25891202,265,28-03-2025,28-03-2025,265,1,1,1
FMR326720403,25-03-2025,789720,25891202,308,26-03-2025,26-03-2025,308,1,1,1
FMR326321403,25-03-2025,789321,25891202,448,26-03-2025,26-03-2025,448,1,1,1
FMR328321302,25-03-2025,789321,25891202,119,28-03-2025,28-03-2025,119,1,1,1
FMR327721303,25-03-2025,789721,25891303,73,27-03-2025,27-03-2025,73,1,1,1
FMR327301402,25-03-2025,789301,25891303,85,27-03-2025,27-03-2025,85,1,1,1
FMR326601601,25-03-2025,789601,25891303,78,26-03-2025,26-03-2025,62,0,1,0
FMR327703401,25-03-2025,789703,25891303,37,27-03-2025,27-03-2025,35,0,1,0
FMR327420303,25-03-2025,789420,25891303,41,27-03-2025,28-03-2025,37,0,0,0
FMR327421303,25-03-2025,789421,25891303,73,27-03-2025,28-03-2025,66,0,0,0
FMR327622601,25-03-2025,789622,25891303,40,27-03-2025,27-03-2025,40,1,1,1
FMR327122303,25-03-2025,789122,25891303,26,27-03-2025,28-03-2025,23,0,0,0
FMR326403303,25-03-2025,789403,25891303,59,26-03-2025,26-03-2025,59,1,1,1
FMR326902503,25-03-2025,789902,25891303,53,26-03-2025,26-03-2025,53,1,1,1
FMR327101303,25-03-2025,789101,25891303,60,27-03-2025,26-03-2025,60,1,1,1
FMR328101303,25-03-2025,789101,25891303,32,28-03-2025,27-03-2025,32,1,1,1
FMR327402303,25-03-2025,789402,25891303,81,27-03-2025,27-03-2025,73,0,1,0
FMR327903601,25-03-2025,789903,25891303,23,27-03-2025,27-03-2025,23,1,1,1
FMR327521303,25-03-2025,789521,25891303,82,27-03-2025,28-03-2025,82,1,0,0
FMR329601503,26-03-2025,789601,25891102,345,29-03-2025,29-03-2025,328,0,1,0
FMR328603402,26-03-2025,789603,25891203,176,28-03-2025,28-03-2025,158,0,1,0
FMR329603402,26-03-2025,789603,25891203,357,29-03-2025,29-03-2025,357,1,1,1
FMR327101203,26-03-2025,789101,25891203,475,27-03-2025,27-03-2025,475,1,1,1
FMR329101203,26-03-2025,789101,25891203,309,29-03-2025,30-03-2025,309,1,0,0
FMR327401203,26-03-2025,789401,25891203,325,27-03-2025,30-03-2025,325,1,0,0
FMR327203301,26-03-2025,789203,25891203,306,27-03-2025,27-03-2025,306,1,1,1
FMR327220502,26-03-2025,789220,25891203,313,27-03-2025,27-03-2025,313,1,1,1
FMR327703203,26-03-2025,789703,25891203,206,27-03-2025,28-03-2025,206,1,0,0
FMR328703203,26-03-2025,789703,25891203,218,28-03-2025,29-03-2025,196,0,0,0
FMR328522401,26-03-2025,789522,25891203,428,28-03-2025,31-03-2025,428,1,0,0
FMR327403501,26-03-2025,789403,25891203,427,27-03-2025,27-03-2025,427,1,1,1
FMR327720403,26-03-2025,789720,25891203,123,27-03-2025,27-03-2025,123,1,1,1
FMR329720302,26-03-2025,789720,25891203,164,29-03-2025,29-03-2025,164,1,1,1
FMR328303602,26-03-2025,789303,25891203,462,28-03-2025,28-03-2025,462,1,1,1
FMR329121203,26-03-2025,789121,25891203,328,29-03-2025,30-03-2025,328,1,0,0
FMR327321302,26-03-2025,789321,25891203,297,27-03-2025,27-03-2025,267,0,1,0
FMR329601503,26-03-2025,789601,25891203,428,29-03-2025,29-03-2025,428,1,1,1
FMR328122203,26-03-2025,789122,25891203,137,28-03-2025,29-03-2025,137,1,0,0
FMR327902303,26-03-2025,789902,25891203,454,27-03-2025,27-03-2025,454,1,1,1
FMR327903203,26-03-2025,789903,25891203,331,27-03-2025,27-03-2025,331,1,1,1
FMR329402402,26-03-2025,789402,25891203,225,29-03-2025,29-03-2025,225,1,1,1
FMR327520602,26-03-2025,789520,25891203,203,27-03-2025,29-03-2025,203,1,0,0
FMR329621602,26-03-2025,789621,25891203,299,29-03-2025,29-03-2025,299,1,1,1
FMR329102603,26-03-2025,789102,25891302,94,29-03-2025,29-03-2025,94,1,1,1
FMR327321302,26-03-2025,789321,25891302,21,27-03-2025,27-03-2025,21,1,1,1
FMR327501603,26-03-2025,789501,25891302,50,27-03-2025,27-03-2025,50,1,1,1
FMR328221302,26-03-2025,789221,25891302,68,28-03-2025,28-03-2025,65,0,1,0
FMR327520302,26-03-2025,789520,25891302,74,27-03-2025,28-03-2025,74,1,0,0
FMR329403502,26-03-2025,789403,25891302,94,29-03-2025,29-03-2025,89,0,1,0
FMR329220602,26-03-2025,789220,25891302,86,29-03-2025,29-03-2025,86,1,1,1
FMR329122302,26-03-2025,789122,25891302,30,29-03-2025,30-03-2025,28,0,0,0
FMR327521302,26-03-2025,789521,25891302,21,27-03-2025,28-03-2025,20,0,0,0
FMR329202501,26-03-2025,789202,25891302,84,29-03-2025,29-03-2025,84,1,1,1
FMR328720403,26-03-2025,789720,25891302,35,28-03-2025,28-03-2025,31,0,1,0
FMR329720302,26-03-2025,789720,25891302,44,29-03-2025,29-03-2025,44,1,1,1
FMR329401603,26-03-2025,789401,25891302,65,29-03-2025,29-03-2025,65,1,1,1
FMR328203401,26-03-2025,789203,25891302,42,28-03-2025,28-03-2025,42,1,1,1
FMR328601503,26-03-2025,789601,25891302,61,28-03-2025,28-03-2025,49,0,1,0
FMR328522302,26-03-2025,789522,25891302,31,28-03-2025,29-03-2025,31,1,0,0
FMR328503603,26-03-2025,789503,25891302,31,28-03-2025,28-03-2025,31,1,1,1
FMR329402402,26-03-2025,789402,25891302,53,29-03-2025,29-03-2025,53,1,1,1
FMR328422302,26-03-2025,789422,25891302,64,28-03-2025,28-03-2025,58,0,1,0
FMR327301401,26-03-2025,789301,25891302,75,27-03-2025,28-03-2025,60,0,0,0
FMR327721301,26-03-2025,789721,25891301,62,27-03-2025,27-03-2025,62,1,1,1
FMR329101301,26-03-2025,789101,25891301,82,29-03-2025,28-03-2025,78,0,1,0
FMR328421301,26-03-2025,789421,25891301,94,28-03-2025,29-03-2025,94,1,0,0
FMR327203301,26-03-2025,789203,25891301,81,27-03-2025,27-03-2025,81,1,1,1
FMR328501301,26-03-2025,789501,25891301,41,28-03-2025,28-03-2025,41,1,1,1
FMR329201303,26-03-2025,789201,25891301,64,29-03-2025,29-03-2025,61,0,1,0
FMR329503301,26-03-2025,789503,25891301,84,29-03-2025,30-03-2025,84,1,0,0
FMR328521301,26-03-2025,789521,25891301,35,28-03-2025,30-03-2025,35,1,0,0
FMR328202602,26-03-2025,789202,25891301,67,28-03-2025,28-03-2025,67,1,1,1
FMR329202501,26-03-2025,789202,25891301,87,29-03-2025,29-03-2025,87,1,1,1
FMR329903603,26-03-2025,789903,25891301,40,29-03-2025,29-03-2025,32,0,1,0
FMR327520602,26-03-2025,789520,25891301,90,27-03-2025,29-03-2025,86,0,0,0
FMR329520402,26-03-2025,789520,25891301,90,29-03-2025,31-03-2025,86,0,0,0
FMR327622301,26-03-2025,789622,25891301,86,27-03-2025,27-03-2025,86,1,1,1
FMR329220301,26-03-2025,789220,25891301,58,29-03-2025,31-03-2025,52,0,0,0
FMR327902303,26-03-2025,789902,25891301,44,27-03-2025,27-03-2025,44,1,1,1
FMR327303201,26-03-2025,789303,25891102,313,27-03-2025,27-03-2025,282,0,1,0
FMR327721102,26-03-2025,789721,25891102,360,27-03-2025,28-03-2025,360,1,0,0
FMR328721503,26-03-2025,789721,25891102,306,28-03-2025,28-03-2025,291,0,1,0
FMR327401303,26-03-2025,789401,25891102,331,27-03-2025,27-03-2025,331,1,1,1
FMR327603501,26-03-2025,789603,25891203,221,27-03-2025,27-03-2025,221,1,1,1
FMR327520602,26-03-2025,789520,25891102,447,27-03-2025,29-03-2025,447,1,0,0
FMR329121601,26-03-2025,789121,25891102,348,29-03-2025,01-04-2025,348,1,0,0
FMR329422102,26-03-2025,789422,25891102,373,29-03-2025,30-03-2025,373,1,0,0
FMR329902503,26-03-2025,789902,25891102,370,29-03-2025,29-03-2025,333,0,1,0
FMR327501603,26-03-2025,789501,25891102,475,27-03-2025,27-03-2025,475,1,1,1
FMR328501301,26-03-2025,789501,25891102,446,28-03-2025,28-03-2025,357,0,1,0
FMR327321102,26-03-2025,789321,25891102,363,27-03-2025,29-03-2025,363,1,0,0
FMR329301201,26-03-2025,789301,25891102,413,29-03-2025,29-03-2025,413,1,1,1
FMR328202602,26-03-2025,789202,25891102,417,28-03-2025,28-03-2025,417,1,1,1
FMR327103102,26-03-2025,789103,25891102,312,27-03-2025,27-03-2025,281,0,1,0
FMR327421402,26-03-2025,789421,25891102,337,27-03-2025,29-03-2025,270,0,0,0
FMR327702603,26-03-2025,789702,25891102,486,27-03-2025,27-03-2025,437,0,1,0
FMR329220602,26-03-2025,789220,25891102,368,29-03-2025,29-03-2025,368,1,1,1
FMR327101203,26-03-2025,789101,25891102,435,27-03-2025,27-03-2025,435,1,1,1
FMR327102502,26-03-2025,789102,25891102,314,27-03-2025,29-03-2025,314,1,0,0
FMR329122102,26-03-2025,789122,25891102,323,29-03-2025,01-04-2025,291,0,0,0
FMR327621102,26-03-2025,789621,25891102,421,27-03-2025,27-03-2025,421,1,1,1
FMR329621602,26-03-2025,789621,25891102,498,29-03-2025,29-03-2025,498,1,1,1
FMR328203401,26-03-2025,789203,25891102,318,28-03-2025,28-03-2025,254,0,1,0
FMR327102502,26-03-2025,789102,25891502,141,27-03-2025,29-03-2025,141,1,0,0
FMR328122502,26-03-2025,789122,25891502,119,28-03-2025,28-03-2025,113,0,1,0
FMR327201502,26-03-2025,789201,25891502,149,27-03-2025,30-03-2025,149,1,0,0
FMR328301603,26-03-2025,789301,25891502,174,28-03-2025,28-03-2025,157,0,1,0
FMR327220502,26-03-2025,789220,25891502,200,27-03-2025,27-03-2025,200,1,1,1
FMR328621502,26-03-2025,789621,25891502,221,28-03-2025,28-03-2025,221,1,1,1
FMR328902502,26-03-2025,789902,25891502,197,28-03-2025,28-03-2025,197,1,1,1
FMR329902503,26-03-2025,789902,25891502,104,29-03-2025,29-03-2025,104,1,1,1
FMR329503502,26-03-2025,789503,25891502,182,29-03-2025,29-03-2025,182,1,1,1
FMR328422603,26-03-2025,789422,25891502,135,28-03-2025,30-03-2025,135,1,0,0
FMR327401502,26-03-2025,789401,25891502,119,27-03-2025,28-03-2025,119,1,0,0
FMR329303502,26-03-2025,789303,25891502,131,29-03-2025,29-03-2025,131,1,1,1
FMR329403502,26-03-2025,789403,25891502,216,29-03-2025,29-03-2025,216,1,1,1
FMR327321502,26-03-2025,789321,25891502,185,27-03-2025,28-03-2025,185,1,0,0
FMR328402603,26-03-2025,789402,25891502,153,28-03-2025,28-03-2025,153,1,1,1
FMR327501603,26-03-2025,789501,25891502,220,27-03-2025,27-03-2025,220,1,1,1
FMR327421502,26-03-2025,789421,25891502,223,27-03-2025,26-03-2025,223,1,1,1
FMR327522502,26-03-2025,789522,25891502,246,27-03-2025,30-03-2025,221,0,0,0
FMR329421502,26-03-2025,789421,25891502,109,29-03-2025,31-03-2025,87,0,0,0
FMR328421601,26-03-2025,789421,25891403,305,28-03-2025,30-03-2025,290,0,0,0
FMR329203601,26-03-2025,789203,25891403,374,29-03-2025,29-03-2025,374,1,1,1
FMR328321501,26-03-2025,789321,25891403,398,28-03-2025,29-03-2025,378,0,0,0
FMR329321403,26-03-2025,789321,25891403,348,29-03-2025,29-03-2025,348,1,1,1
FMR328320403,26-03-2025,789320,25891403,382,28-03-2025,28-03-2025,344,0,1,0
FMR327201403,26-03-2025,789201,25891403,371,27-03-2025,27-03-2025,371,1,1,1
FMR328902502,26-03-2025,789902,25891403,238,28-03-2025,28-03-2025,238,1,1,1
FMR327221601,26-03-2025,789221,25891403,475,27-03-2025,27-03-2025,451,0,1,0
FMR328102603,26-03-2025,789102,25891403,207,28-03-2025,28-03-2025,207,1,1,1
FMR327720403,26-03-2025,789720,25891403,391,27-03-2025,27-03-2025,391,1,1,1
FMR328720403,26-03-2025,789720,25891403,466,28-03-2025,28-03-2025,466,1,1,1
FMR327521403,26-03-2025,789521,25891403,499,27-03-2025,29-03-2025,499,1,0,0
FMR327301403,26-03-2025,789301,25891403,286,27-03-2025,29-03-2025,286,1,0,0
FMR327601501,26-03-2025,789601,25891403,283,27-03-2025,27-03-2025,255,0,1,0
FMR328401403,26-03-2025,789401,25891403,278,28-03-2025,29-03-2025,278,1,0,0
FMR327220502,26-03-2025,789220,25891403,490,27-03-2025,27-03-2025,490,1,1,1
FMR327503601,26-03-2025,789503,25891503,116,27-03-2025,27-03-2025,93,0,1,0
FMR329220602,26-03-2025,789220,25891503,249,29-03-2025,29-03-2025,249,1,1,1
FMR329103503,26-03-2025,789103,25891503,201,29-03-2025,29-03-2025,201,1,1,1
FMR329902503,26-03-2025,789902,25891503,119,29-03-2025,29-03-2025,119,1,1,1
FMR329401603,26-03-2025,789401,25891503,174,29-03-2025,29-03-2025,174,1,1,1
FMR329703503,26-03-2025,789703,25891503,149,29-03-2025,29-03-2025,149,1,1,1
FMR328603503,26-03-2025,789603,25891503,232,28-03-2025,27-03-2025,232,1,1,1
FMR328721503,26-03-2025,789721,25891503,175,28-03-2025,28-03-2025,175,1,1,1
FMR328601503,26-03-2025,789601,25891503,238,28-03-2025,28-03-2025,214,0,1,0
FMR327122201,26-03-2025,789122,25891201,389,27-03-2025,26-03-2025,389,1,1,1
FMR329521603,26-03-2025,789521,25891603,58,29-03-2025,31-03-2025,55,0,0,0
FMR327622603,26-03-2025,789622,25891603,72,27-03-2025,28-03-2025,68,0,0,0
FMR327402603,26-03-2025,789402,25891603,175,27-03-2025,26-03-2025,175,1,1,1
FMR328402603,26-03-2025,789402,25891603,105,28-03-2025,28-03-2025,105,1,1,1
FMR328422603,26-03-2025,789422,25891603,51,28-03-2025,30-03-2025,51,1,0,0
