order_id,customer_id,order_placement_date,on_time,in_full,otif
FMR313622403,789622,10-03-2025,1,1,1
FMR311622303,789622,10-03-2025,1,1,1
FMR313221202,789221,10-03-2025,1,1,1
FMR313721103,789721,10-03-2025,1,1,1
FMR312320301,789320,10-03-2025,1,1,1
FMR311320601,789320,10-03-2025,1,1,1
FMR312503503,789503,10-03-2025,1,1,1
FMR313501301,789501,10-03-2025,1,1,1
FMR312501103,789501,10-03-2025,1,1,1
FMR313401602,789401,10-03-2025,1,1,1
FMR313720502,789720,10-03-2025,1,1,1
FMR313902203,789902,10-03-2025,1,1,1
FMR311902601,789902,10-03-2025,1,1,1
FMR312902602,789902,10-03-2025,1,1,1
FMR313902601,789902,10-03-2025,1,1,1
FMR313220602,789220,10-03-2025,1,1,1
FMR312220402,789220,10-03-2025,1,1,1
FMR313621601,789621,10-03-2025,1,1,1
FMR312621503,789621,10-03-2025,1,1,1
FMR313101402,789101,10-03-2025,1,1,1
FMR312101502,789101,10-03-2025,1,1,1
FMR311321601,789321,10-03-2025,1,1,1
FMR313203102,789203,10-03-2025,1,1,1
FMR312203501,789203,10-03-2025,1,1,1
FMR311102502,789102,10-03-2025,1,1,1
FMR312102503,789102,10-03-2025,1,1,1
FMR311301502,789301,10-03-2025,1,1,1
FMR313301203,789301,10-03-2025,1,1,1
FMR311301503,789301,10-03-2025,1,1,1
FMR311201102,789201,10-03-2025,1,1,1
FMR313201502,789201,10-03-2025,1,1,1
FMR311201602,789201,10-03-2025,1,1,1
FMR311420202,789420,10-03-2025,1,1,1
FMR313121601,789121,10-03-2025,1,1,1
FMR311521401,789521,10-03-2025,1,1,1
FMR312521302,789521,10-03-2025,1,1,1
FMR311421401,789421,10-03-2025,1,1,1
FMR311903201,789903,10-03-2025,1,1,1
FMR312520201,789520,10-03-2025,1,1,1
FMR311403502,789403,10-03-2025,1,1,1
FMR313403403,789403,10-03-2025,1,1,1
FMR313202503,789202,10-03-2025,1,1,1
FMR312202501,789202,10-03-2025,1,1,1
FMR313303202,789303,10-03-2025,1,1,1
FMR311703603,789703,10-03-2025,1,1,1
FMR313603203,789603,10-03-2025,1,1,1
FMR311603103,789603,10-03-2025,1,1,1
FMR312103601,789103,11-03-2025,1,0,0
FMR314103603,789103,11-03-2025,1,0,0
FMR313103501,789103,11-03-2025,1,0,0
FMR312103602,789103,11-03-2025,1,0,0
FMR312903603,789903,11-03-2025,1,0,0
FMR314903503,789903,11-03-2025,1,0,0
FMR312903301,789903,11-03-2025,1,0,0
FMR313903602,789903,11-03-2025,1,0,0
FMR312702603,789702,11-03-2025,1,0,0
FMR313702501,789702,11-03-2025,1,0,0
FMR314702501,789702,11-03-2025,1,0,0
FMR314601501,789601,11-03-2025,1,0,0
FMR313601601,789601,11-03-2025,1,0,0
FMR312601603,789601,11-03-2025,1,0,0
FMR313301502,789301,11-03-2025,1,0,0
FMR314301502,789301,11-03-2025,1,0,0
FMR312301603,789301,11-03-2025,1,0,0
FMR312203601,789203,11-03-2025,1,0,0
FMR314203603,789203,11-03-2025,1,0,0
FMR313621602,789621,11-03-2025,1,0,0
FMR314101503,789101,11-03-2025,1,0,0
FMR313102602,789102,11-03-2025,1,0,0
FMR312902303,789902,11-03-2025,1,0,0
FMR314902601,789902,11-03-2025,1,0,0
FMR312201603,789201,11-03-2025,1,0,0
FMR314202102,789202,11-03-2025,1,0,0
FMR312202602,789202,11-03-2025,1,0,0
FMR313321603,789321,11-03-2025,1,0,0
FMR314402401,789402,11-03-2025,1,0,0
FMR313720501,789720,11-03-2025,1,0,0
FMR312221503,789221,11-03-2025,1,0,0
FMR314221601,789221,11-03-2025,1,0,0
FMR314703601,789703,11-03-2025,1,0,0
FMR313703602,789703,11-03-2025,1,0,0
FMR314401203,789401,11-03-2025,1,0,0
FMR313401503,789401,11-03-2025,1,0,0
FMR312622603,789622,11-03-2025,1,0,0
FMR312320102,789320,11-03-2025,1,0,0
FMR314320602,789320,11-03-2025,1,0,0
FMR312320603,789320,11-03-2025,1,0,0
FMR312122201,789122,11-03-2025,1,0,0
FMR313220601,789220,11-03-2025,1,0,0
FMR312501502,789501,11-03-2025,1,0,0
FMR313603503,789603,11-03-2025,1,0,0
FMR314603403,789603,11-03-2025,1,0,0
FMR313603501,789603,11-03-2025,1,0,0
FMR313421201,789421,11-03-2025,1,0,0
FMR312303403,789303,11-03-2025,1,0,0
FMR312420302,789420,11-03-2025,1,0,0
FMR314320402,789320,11-03-2025,0,0,0
FMR314102102,789102,11-03-2025,0,0,0
FMR312401201,789401,11-03-2025,0,0,0
FMR313221603,789221,11-03-2025,0,0,0
FMR312601403,789601,11-03-2025,0,0,0
FMR314601603,789601,11-03-2025,0,0,0
FMR312903503,789903,11-03-2025,0,0,0
FMR313521602,789521,11-03-2025,0,0,0
FMR312521103,789521,11-03-2025,0,0,0
FMR313522203,789522,11-03-2025,0,0,0
FMR314522503,789522,11-03-2025,0,0,0
FMR314422601,789422,11-03-2025,0,0,0
FMR312121502,789121,11-03-2025,0,0,0
FMR312420503,789420,11-03-2025,0,0,0
FMR312420501,789420,11-03-2025,0,0,0
FMR313420202,789420,11-03-2025,0,0,0
FMR312420603,789420,11-03-2025,0,0,0
FMR312520301,789520,11-03-2025,0,0,0
FMR313520603,789520,11-03-2025,0,0,0
FMR314520201,789520,11-03-2025,0,0,0
FMR313520601,789520,11-03-2025,0,0,0
FMR313520101,789520,11-03-2025,0,0,0
FMR313421503,789421,11-03-2025,0,0,0
FMR314421601,789421,11-03-2025,0,0,0
FMR313122203,789122,11-03-2025,0,0,0
FMR312122503,789122,11-03-2025,0,0,0
FMR312122301,789122,11-03-2025,0,0,0
FMR313122401,789122,11-03-2025,0,0,0
FMR313422402,789422,11-03-2025,0,1,0
FMR314422403,789422,11-03-2025,0,1,0
FMR313422301,789422,11-03-2025,0,1,0
FMR313422602,789422,11-03-2025,0,1,0
FMR314301501,789301,11-03-2025,0,1,0
FMR313301201,789301,11-03-2025,0,1,0
FMR314421502,789421,11-03-2025,0,1,0
FMR312102601,789102,11-03-2025,0,1,0
FMR313122402,789122,11-03-2025,0,1,0
FMR312122303,789122,11-03-2025,0,1,0
FMR314720503,789720,11-03-2025,0,1,0
FMR314320503,789320,11-03-2025,0,1,0
FMR313603603,789603,11-03-2025,0,1,0
FMR312721602,789721,11-03-2025,0,1,0
FMR312721501,789721,11-03-2025,0,1,0
FMR314321202,789321,11-03-2025,0,1,0
FMR312321603,789321,11-03-2025,0,1,0
FMR314221503,789221,11-03-2025,0,1,0
FMR312221201,789221,11-03-2025,0,1,0
FMR314520103,789520,11-03-2025,0,1,0
FMR314503401,789503,11-03-2025,0,1,0
FMR313622202,789622,11-03-2025,0,1,0
FMR312621102,789621,11-03-2025,0,1,0
FMR313621401,789621,11-03-2025,0,1,0
FMR313621103,789621,11-03-2025,0,1,0
FMR313902201,789902,11-03-2025,0,1,0
FMR313902303,789902,11-03-2025,0,1,0
FMR313101502,789101,11-03-2025,0,1,0
FMR314101603,789101,11-03-2025,0,1,0
FMR314501203,789501,11-03-2025,0,1,0
FMR313501102,789501,11-03-2025,0,1,0
FMR313501403,789501,11-03-2025,0,1,0
FMR313703101,789703,11-03-2025,0,1,0
FMR312201601,789201,11-03-2025,0,1,0
FMR313201302,789201,11-03-2025,0,1,0
FMR314201603,789201,11-03-2025,0,1,0
FMR313201103,789201,11-03-2025,0,1,0
FMR313403203,789403,11-03-2025,0,1,0
FMR312403303,789403,11-03-2025,0,1,0
FMR314403302,789403,11-03-2025,0,1,0
FMR314403401,789403,11-03-2025,0,1,0
FMR312522201,789522,11-03-2025,0,1,0
FMR312522601,789522,11-03-2025,0,1,0
FMR313522103,789522,11-03-2025,0,1,0
FMR314521203,789521,11-03-2025,0,1,0
FMR314521302,789521,11-03-2025,0,1,0
FMR312521402,789521,11-03-2025,0,1,0
FMR313521603,789521,11-03-2025,0,1,0
FMR312521202,789521,11-03-2025,0,1,0
FMR313121102,789121,11-03-2025,0,1,0
FMR314121403,789121,11-03-2025,0,1,0
FMR314121601,789121,11-03-2025,0,1,0
FMR313121101,789121,11-03-2025,0,1,0
FMR314121101,789121,11-03-2025,0,1,0
FMR314420402,789420,11-03-2025,0,1,0
FMR313420601,789420,11-03-2025,0,1,0
FMR314420202,789420,11-03-2025,0,1,0
FMR312402502,789402,11-03-2025,1,1,1
FMR314622301,789622,11-03-2025,1,1,1
FMR313622602,789622,11-03-2025,1,1,1
FMR313221602,789221,11-03-2025,1,1,1
FMR312721203,789721,11-03-2025,1,1,1
FMR314721501,789721,11-03-2025,1,1,1
FMR313721502,789721,11-03-2025,1,1,1
FMR312721403,789721,11-03-2025,1,1,1
FMR313721603,789721,11-03-2025,1,1,1
FMR313320603,789320,11-03-2025,1,1,1
FMR312503602,789503,11-03-2025,1,1,1
FMR314503302,789503,11-03-2025,1,1,1
FMR313503603,789503,11-03-2025,1,1,1
FMR313501402,789501,11-03-2025,1,1,1
FMR313501503,789501,11-03-2025,1,1,1
FMR314501603,789501,11-03-2025,1,1,1
FMR312401503,789401,11-03-2025,1,1,1
FMR312720503,789720,11-03-2025,1,1,1
FMR314720502,789720,11-03-2025,1,1,1
FMR313902603,789902,11-03-2025,1,1,1
FMR313902301,789902,11-03-2025,1,1,1
FMR312220203,789220,11-03-2025,1,1,1
FMR314220302,789220,11-03-2025,1,1,1
FMR312621502,789621,11-03-2025,1,1,1
FMR312101402,789101,11-03-2025,1,1,1
FMR313101603,789101,11-03-2025,1,1,1
FMR312321601,789321,11-03-2025,1,1,1
FMR314321503,789321,11-03-2025,1,1,1
FMR313203103,789203,11-03-2025,1,1,1
FMR312102303,789102,11-03-2025,1,1,1
FMR314102503,789102,11-03-2025,1,1,1
FMR314301403,789301,11-03-2025,1,1,1
FMR314201301,789201,11-03-2025,1,1,1
FMR313201202,789201,11-03-2025,1,1,1
FMR312420203,789420,11-03-2025,1,1,1
FMR313121602,789121,11-03-2025,1,1,1
FMR312121603,789121,11-03-2025,1,1,1
FMR312522302,789522,11-03-2025,1,1,1
FMR312422303,789422,11-03-2025,1,1,1
FMR314521402,789521,11-03-2025,1,1,1
FMR312521301,789521,11-03-2025,1,1,1
FMR312421302,789421,11-03-2025,1,1,1
FMR312421401,789421,11-03-2025,1,1,1
FMR313122501,789122,11-03-2025,1,1,1
FMR313403303,789403,11-03-2025,1,1,1
FMR314403502,789403,11-03-2025,1,1,1
FMR312403201,789403,11-03-2025,1,1,1
FMR313202303,789202,11-03-2025,1,1,1
FMR313202401,789202,11-03-2025,1,1,1
FMR314303402,789303,11-03-2025,1,1,1
FMR313303303,789303,11-03-2025,1,1,1
FMR312703501,789703,11-03-2025,1,1,1
FMR312603501,789603,11-03-2025,1,1,1
FMR314103601,789103,12-03-2025,1,0,0
FMR315103602,789103,12-03-2025,1,0,0
FMR314903601,789903,12-03-2025,1,0,0
FMR315903501,789903,12-03-2025,1,0,0
FMR313903603,789903,12-03-2025,1,0,0
FMR313903103,789903,12-03-2025,1,0,0
FMR315702501,789702,12-03-2025,1,0,0
FMR314702603,789702,12-03-2025,1,0,0
FMR313601302,789601,12-03-2025,1,0,0
FMR314601601,789601,12-03-2025,1,0,0
FMR315601401,789601,12-03-2025,1,0,0
FMR315301601,789301,12-03-2025,1,0,0
FMR313301101,789301,12-03-2025,1,0,0
FMR314203402,789203,12-03-2025,1,0,0
FMR313203503,789203,12-03-2025,1,0,0
FMR315102602,789102,12-03-2025,1,0,0
FMR313902501,789902,12-03-2025,1,0,0
FMR315902603,789902,12-03-2025,1,0,0
FMR315201603,789201,12-03-2025,1,0,0
FMR314202403,789202,12-03-2025,1,0,0
FMR313321503,789321,12-03-2025,1,0,0
FMR314402502,789402,12-03-2025,1,0,0
FMR314402601,789402,12-03-2025,1,0,0
FMR315402601,789402,12-03-2025,1,0,0
FMR313402501,789402,12-03-2025,1,0,0
FMR315720602,789720,12-03-2025,1,0,0
FMR314221401,789221,12-03-2025,1,0,0
FMR315221602,789221,12-03-2025,1,0,0
FMR313221301,789221,12-03-2025,1,0,0
FMR314703403,789703,12-03-2025,1,0,0
FMR313703603,789703,12-03-2025,1,0,0
FMR315703601,789703,12-03-2025,1,0,0
FMR313401603,789401,12-03-2025,1,0,0
FMR314622502,789622,12-03-2025,1,0,0
FMR315320602,789320,12-03-2025,1,0,0
FMR313320202,789320,12-03-2025,1,0,0
FMR313721601,789721,12-03-2025,1,0,0
FMR314721601,789721,12-03-2025,1,0,0
FMR314220502,789220,12-03-2025,1,0,0
FMR314520203,789520,12-03-2025,1,0,0
FMR313520401,789520,12-03-2025,1,0,0
FMR313501201,789501,12-03-2025,1,0,0
FMR314501601,789501,12-03-2025,1,0,0
FMR315503601,789503,12-03-2025,1,0,0
FMR313503501,789503,12-03-2025,1,0,0
FMR314503602,789503,12-03-2025,1,0,0
FMR313603403,789603,12-03-2025,1,0,0
FMR315603601,789603,12-03-2025,1,0,0
FMR315403602,789403,12-03-2025,1,0,0
FMR315421603,789421,12-03-2025,1,0,0
FMR315421501,789421,12-03-2025,1,0,0
FMR313303603,789303,12-03-2025,1,0,0
FMR314303601,789303,12-03-2025,1,0,0
FMR315303101,789303,12-03-2025,1,0,0
FMR314521101,789521,12-03-2025,1,0,0
FMR315121402,789121,12-03-2025,1,0,0
FMR314121502,789121,12-03-2025,1,0,0
FMR313303301,789303,12-03-2025,0,0,0
FMR314201501,789201,12-03-2025,0,0,0
FMR314721301,789721,12-03-2025,0,0,0
FMR313103203,789103,12-03-2025,0,0,0
FMR314601203,789601,12-03-2025,0,0,0
FMR315601203,789601,12-03-2025,0,0,0
FMR315702503,789702,12-03-2025,0,0,0
FMR314521502,789521,12-03-2025,0,0,0
FMR314521303,789521,12-03-2025,0,0,0
FMR315522403,789522,12-03-2025,0,0,0
FMR314522301,789522,12-03-2025,0,0,0
FMR315522601,789522,12-03-2025,0,0,0
FMR313522501,789522,12-03-2025,0,0,0
FMR314422602,789422,12-03-2025,0,0,0
FMR313422601,789422,12-03-2025,0,0,0
FMR314422603,789422,12-03-2025,0,0,0
FMR315422603,789422,12-03-2025,0,0,0
FMR315121502,789121,12-03-2025,0,0,0
FMR314121603,789121,12-03-2025,0,0,0
FMR314420502,789420,12-03-2025,0,0,0
FMR313520402,789520,12-03-2025,0,0,0
FMR314520503,789520,12-03-2025,0,0,0
FMR313520201,789520,12-03-2025,0,0,0
FMR313421502,789421,12-03-2025,0,0,0
FMR314421503,789421,12-03-2025,0,0,0
FMR313421101,789421,12-03-2025,0,0,0
FMR314421202,789421,12-03-2025,0,0,0
FMR315122402,789122,12-03-2025,0,0,0
FMR314122502,789122,12-03-2025,0,0,0
FMR315122502,789122,12-03-2025,0,0,0
FMR313122101,789122,12-03-2025,0,0,0
FMR315122501,789122,12-03-2025,0,0,0
FMR315422502,789422,12-03-2025,0,1,0
FMR313422401,789422,12-03-2025,0,1,0
FMR313301302,789301,12-03-2025,0,1,0
FMR315421503,789421,12-03-2025,0,1,0
FMR313122601,789122,12-03-2025,0,1,0
FMR315303402,789303,12-03-2025,0,1,0
FMR313303401,789303,12-03-2025,0,1,0
FMR313320201,789320,12-03-2025,0,1,0
FMR313721402,789721,12-03-2025,0,1,0
FMR315721503,789721,12-03-2025,0,1,0
FMR314321403,789321,12-03-2025,0,1,0
FMR313321303,789321,12-03-2025,0,1,0
FMR314321603,789321,12-03-2025,0,1,0
FMR314520603,789520,12-03-2025,0,1,0
FMR314622303,789622,12-03-2025,0,1,0
FMR315622303,789622,12-03-2025,0,1,0
FMR314202602,789202,12-03-2025,0,1,0
FMR314202501,789202,12-03-2025,0,1,0
FMR315902502,789902,12-03-2025,0,1,0
FMR314902302,789902,12-03-2025,0,1,0
FMR314101402,789101,12-03-2025,0,1,0
FMR313101602,789101,12-03-2025,0,1,0
FMR314703303,789703,12-03-2025,0,1,0
FMR314220602,789220,12-03-2025,0,1,0
FMR313220501,789220,12-03-2025,0,1,0
FMR313201503,789201,12-03-2025,0,1,0
FMR315402102,789402,12-03-2025,0,1,0
FMR314403203,789403,12-03-2025,0,1,0
FMR314103401,789103,12-03-2025,0,1,0
FMR313522502,789522,12-03-2025,0,1,0
FMR314522101,789522,12-03-2025,0,1,0
FMR313521502,789521,12-03-2025,0,1,0
FMR314521403,789521,12-03-2025,0,1,0
FMR315521301,789521,12-03-2025,0,1,0
FMR315521401,789521,12-03-2025,0,1,0
FMR314121203,789121,12-03-2025,0,1,0
FMR315121403,789121,12-03-2025,0,1,0
FMR313420503,789420,12-03-2025,0,1,0
FMR313420502,789420,12-03-2025,0,1,0
FMR314420301,789420,12-03-2025,0,1,0
FMR314420201,789420,12-03-2025,0,1,0
FMR313420302,789420,12-03-2025,0,1,0
FMR315420401,789420,12-03-2025,0,1,0
FMR313402202,789402,12-03-2025,1,1,1
FMR315622403,789622,12-03-2025,1,1,1
FMR313622201,789622,12-03-2025,1,1,1
FMR315622103,789622,12-03-2025,1,1,1
FMR315721502,789721,12-03-2025,1,1,1
FMR313320503,789320,12-03-2025,1,1,1
FMR314320501,789320,12-03-2025,1,1,1
FMR313503401,789503,12-03-2025,1,1,1
FMR315501401,789501,12-03-2025,1,1,1
FMR314401502,789401,12-03-2025,1,1,1
FMR315401301,789401,12-03-2025,1,1,1
FMR315401601,789401,12-03-2025,1,1,1
FMR314720601,789720,12-03-2025,1,1,1
FMR314902603,789902,12-03-2025,1,1,1
FMR313220503,789220,12-03-2025,1,1,1
FMR314621502,789621,12-03-2025,1,1,1
FMR315621501,789621,12-03-2025,1,1,1
FMR314621403,789621,12-03-2025,1,1,1
FMR313621603,789621,12-03-2025,1,1,1
FMR314101301,789101,12-03-2025,1,1,1
FMR313101302,789101,12-03-2025,1,1,1
FMR315101302,789101,12-03-2025,1,1,1
FMR315321402,789321,12-03-2025,1,1,1
FMR314321102,789321,12-03-2025,1,1,1
FMR315321201,789321,12-03-2025,1,1,1
FMR315203301,789203,12-03-2025,1,1,1
FMR314102602,789102,12-03-2025,1,1,1
FMR314102301,789102,12-03-2025,1,1,1
FMR314301202,789301,12-03-2025,1,1,1
FMR313201602,789201,12-03-2025,1,1,1
FMR314201601,789201,12-03-2025,1,1,1
FMR315420101,789420,12-03-2025,1,1,1
FMR315420501,789420,12-03-2025,1,1,1
FMR313121303,789121,12-03-2025,1,1,1
FMR313522603,789522,12-03-2025,1,1,1
FMR313422203,789422,12-03-2025,1,1,1
FMR314521501,789521,12-03-2025,1,1,1
FMR313521103,789521,12-03-2025,1,1,1
FMR314421501,789421,12-03-2025,1,1,1
FMR313702503,789702,12-03-2025,1,1,1
FMR315122603,789122,12-03-2025,1,1,1
FMR314601602,789601,12-03-2025,1,1,1
FMR314403301,789403,12-03-2025,1,1,1
FMR313403501,789403,12-03-2025,1,1,1
FMR315202601,789202,12-03-2025,1,1,1
FMR313202602,789202,12-03-2025,1,1,1
FMR314703501,789703,12-03-2025,1,1,1
FMR315703603,789703,12-03-2025,1,1,1
FMR314603602,789603,12-03-2025,1,1,1
FMR315103501,789103,13-03-2025,1,0,0
FMR316103103,789103,13-03-2025,1,0,0
FMR314903201,789903,13-03-2025,1,0,0
FMR315903601,789903,13-03-2025,1,0,0
FMR316903303,789903,13-03-2025,1,0,0
FMR314702503,789702,13-03-2025,1,0,0
FMR316702603,789702,13-03-2025,1,0,0
FMR315702602,789702,13-03-2025,1,0,0
FMR316601501,789601,13-03-2025,1,0,0
FMR315601603,789601,13-03-2025,1,0,0
FMR315301602,789301,13-03-2025,1,0,0
FMR316301601,789301,13-03-2025,1,0,0
FMR314301503,789301,13-03-2025,1,0,0
FMR316203603,789203,13-03-2025,1,0,0
FMR314203503,789203,13-03-2025,1,0,0
FMR314621601,789621,13-03-2025,1,0,0
FMR316101303,789101,13-03-2025,1,0,0
FMR316102601,789102,13-03-2025,1,0,0
FMR314202301,789202,13-03-2025,1,0,0
FMR315202603,789202,13-03-2025,1,0,0
FMR315402203,789402,13-03-2025,1,0,0
FMR314402301,789402,13-03-2025,1,0,0
FMR315720603,789720,13-03-2025,1,0,0
FMR315720301,789720,13-03-2025,1,0,0
FMR314720603,789720,13-03-2025,1,0,0
FMR315221601,789221,13-03-2025,1,0,0
FMR314221502,789221,13-03-2025,1,0,0
FMR315703503,789703,13-03-2025,1,0,0
FMR315401203,789401,13-03-2025,1,0,0
FMR316401402,789401,13-03-2025,1,0,0
FMR314401403,789401,13-03-2025,1,0,0
FMR316622402,789622,13-03-2025,1,0,0
FMR314622602,789622,13-03-2025,1,0,0
FMR314320303,789320,13-03-2025,1,0,0
FMR315721602,789721,13-03-2025,1,0,0
FMR316721302,789721,13-03-2025,1,0,0
FMR315122403,789122,13-03-2025,1,0,0
FMR315122103,789122,13-03-2025,1,0,0
FMR315220403,789220,13-03-2025,1,0,0
FMR316520502,789520,13-03-2025,1,0,0
FMR316520401,789520,13-03-2025,1,0,0
FMR316501501,789501,13-03-2025,1,0,0
FMR316503203,789503,13-03-2025,1,0,0
FMR316503602,789503,13-03-2025,1,0,0
FMR314503502,789503,13-03-2025,1,0,0
FMR315503502,789503,13-03-2025,1,0,0
FMR314603203,789603,13-03-2025,1,0,0
FMR314403403,789403,13-03-2025,1,0,0
FMR315403301,789403,13-03-2025,1,0,0
FMR316403501,789403,13-03-2025,1,0,0
FMR315421303,789421,13-03-2025,1,0,0
FMR316303402,789303,13-03-2025,1,0,0
FMR315521103,789521,13-03-2025,1,0,0
FMR314422301,789422,13-03-2025,1,0,0
FMR316420303,789420,13-03-2025,1,0,0
FMR314203203,789203,13-03-2025,0,0,0
FMR316622503,789622,13-03-2025,0,0,0
FMR315102603,789102,13-03-2025,0,0,0
FMR314903301,789903,13-03-2025,0,0,0
FMR315903301,789903,13-03-2025,0,0,0
FMR316903103,789903,13-03-2025,0,0,0
FMR314702302,789702,13-03-2025,0,0,0
FMR315702302,789702,13-03-2025,0,0,0
FMR315522502,789522,13-03-2025,0,0,0
FMR314522403,789522,13-03-2025,0,0,0
FMR315522603,789522,13-03-2025,0,0,0
FMR314121401,789121,13-03-2025,0,0,0
FMR315121501,789121,13-03-2025,0,0,0
FMR314420102,789420,13-03-2025,0,0,0
FMR315420503,789420,13-03-2025,0,0,0
FMR316420601,789420,13-03-2025,0,0,0
FMR316520202,789520,13-03-2025,0,0,0
FMR316421601,789421,13-03-2025,0,0,0
FMR316421302,789421,13-03-2025,0,0,0
FMR314421201,789421,13-03-2025,0,0,0
FMR314421602,789421,13-03-2025,0,0,0
FMR316421501,789421,13-03-2025,0,0,0
FMR315421103,789421,13-03-2025,0,0,0
FMR315122302,789122,13-03-2025,0,0,0
FMR314122303,789122,13-03-2025,0,0,0
FMR316122303,789122,13-03-2025,0,0,0
FMR315122401,789122,13-03-2025,0,0,0
FMR314422102,789422,13-03-2025,0,1,0
FMR316422602,789422,13-03-2025,0,1,0
FMR314422402,789422,13-03-2025,0,1,0
FMR315422403,789422,13-03-2025,0,1,0
FMR315422103,789422,13-03-2025,0,1,0
FMR316301401,789301,13-03-2025,0,1,0
FMR314102202,789102,13-03-2025,0,1,0
FMR314122202,789122,13-03-2025,0,1,0
FMR314320302,789320,13-03-2025,0,1,0
FMR315603203,789603,13-03-2025,0,1,0
FMR315603502,789603,13-03-2025,0,1,0
FMR315603602,789603,13-03-2025,0,1,0
FMR314603501,789603,13-03-2025,0,1,0
FMR316203501,789203,13-03-2025,0,1,0
FMR314721201,789721,13-03-2025,0,1,0
FMR315321301,789321,13-03-2025,0,1,0
FMR314221602,789221,13-03-2025,0,1,0
FMR315221501,789221,13-03-2025,0,1,0
FMR315520502,789520,13-03-2025,0,1,0
FMR315622402,789622,13-03-2025,0,1,0
FMR314622201,789622,13-03-2025,0,1,0
FMR316621601,789621,13-03-2025,0,1,0
FMR314101103,789101,13-03-2025,0,1,0
FMR314220401,789220,13-03-2025,0,1,0
FMR315201502,789201,13-03-2025,0,1,0
FMR316201301,789201,13-03-2025,0,1,0
FMR316401302,789401,13-03-2025,0,1,0
FMR315601101,789601,13-03-2025,0,1,0
FMR315903503,789903,13-03-2025,0,1,0
FMR314522502,789522,13-03-2025,0,1,0
FMR315522402,789522,13-03-2025,0,1,0
FMR316522601,789522,13-03-2025,0,1,0
FMR316521502,789521,13-03-2025,0,1,0
FMR315521602,789521,13-03-2025,0,1,0
FMR316521601,789521,13-03-2025,0,1,0
FMR315521302,789521,13-03-2025,0,1,0
FMR314121301,789121,13-03-2025,0,1,0
FMR315420603,789420,13-03-2025,0,1,0
FMR315420502,789420,13-03-2025,0,1,0
FMR314420403,789420,13-03-2025,0,1,0
FMR314420103,789420,13-03-2025,0,1,0
FMR316402301,789402,13-03-2025,1,1,1
FMR315402401,789402,13-03-2025,1,1,1
FMR314221202,789221,13-03-2025,1,1,1
FMR315221603,789221,13-03-2025,1,1,1
FMR316320403,789320,13-03-2025,1,1,1
FMR315320601,789320,13-03-2025,1,1,1
FMR314501202,789501,13-03-2025,1,1,1
FMR315401102,789401,13-03-2025,1,1,1
FMR316720601,789720,13-03-2025,1,1,1
FMR315902203,789902,13-03-2025,1,1,1
FMR316902501,789902,13-03-2025,1,1,1
FMR314902502,789902,13-03-2025,1,1,1
FMR315902302,789902,13-03-2025,1,1,1
FMR314220303,789220,13-03-2025,1,1,1
FMR316220503,789220,13-03-2025,1,1,1
FMR316220202,789220,13-03-2025,1,1,1
FMR315621402,789621,13-03-2025,1,1,1
FMR316621502,789621,13-03-2025,1,1,1
FMR314101102,789101,13-03-2025,1,1,1
FMR315101502,789101,13-03-2025,1,1,1
FMR315321603,789321,13-03-2025,1,1,1
FMR316321201,789321,13-03-2025,1,1,1
FMR314321602,789321,13-03-2025,1,1,1
FMR315203302,789203,13-03-2025,1,1,1
FMR314102203,789102,13-03-2025,1,1,1
FMR315102601,789102,13-03-2025,1,1,1
FMR316201403,789201,13-03-2025,1,1,1
FMR314201403,789201,13-03-2025,1,1,1
FMR315201401,789201,13-03-2025,1,1,1
FMR314420203,789420,13-03-2025,1,1,1
FMR315420403,789420,13-03-2025,1,1,1
FMR316522402,789522,13-03-2025,1,1,1
FMR314522202,789522,13-03-2025,1,1,1
FMR315422303,789422,13-03-2025,1,1,1
FMR316422601,789422,13-03-2025,1,1,1
FMR316521501,789521,13-03-2025,1,1,1
FMR315521202,789521,13-03-2025,1,1,1
FMR315702403,789702,13-03-2025,1,1,1
FMR314122503,789122,13-03-2025,1,1,1
FMR314601401,789601,13-03-2025,1,1,1
FMR316202403,789202,13-03-2025,1,1,1
FMR315202303,789202,13-03-2025,1,1,1
FMR314303403,789303,13-03-2025,1,1,1
FMR315303301,789303,13-03-2025,1,1,1
FMR316703103,789703,13-03-2025,1,1,1
FMR316603601,789603,13-03-2025,1,1,1
FMR315103403,789103,14-03-2025,1,0,0
FMR316103602,789103,14-03-2025,1,0,0
FMR317103403,789103,14-03-2025,1,0,0
FMR316903601,789903,14-03-2025,1,0,0
FMR317903503,789903,14-03-2025,1,0,0
FMR315903603,789903,14-03-2025,1,0,0
FMR315702303,789702,14-03-2025,1,0,0
FMR316702102,789702,14-03-2025,1,0,0
FMR317702101,789702,14-03-2025,1,0,0
FMR315601301,789601,14-03-2025,1,0,0
FMR315301203,789301,14-03-2025,1,0,0
FMR317301602,789301,14-03-2025,1,0,0
FMR315621403,789621,14-03-2025,1,0,0
FMR316621603,789621,14-03-2025,1,0,0
FMR316101302,789101,14-03-2025,1,0,0
FMR317101602,789101,14-03-2025,1,0,0
FMR315102203,789102,14-03-2025,1,0,0
FMR317102502,789102,14-03-2025,1,0,0
FMR315102301,789102,14-03-2025,1,0,0
FMR315902402,789902,14-03-2025,1,0,0
FMR316902603,789902,14-03-2025,1,0,0
FMR315201602,789201,14-03-2025,1,0,0
FMR316321102,789321,14-03-2025,1,0,0
